Feature ID,Clean          Feature Name,Target,Feature Type,Approval          Status,Approval Date
6057,Tonatzin Corona,Venus,"Corona, coronae",Approved,1997
14589,To Ngoc Van,Mercury,"Crater, craters",Approved,"Jul 09, 2009"
6921,Tono,Mars,"Crater, craters",Dropped,1976
6058,Tontu,Callisto,"Crater, craters",Approved,1988
15938,Tooley,Moon,"Crater, craters",Approved,"Nov 19, 2020"
6059,Tooting,Mars,"Crater, craters",Approved,2006
14986,Topaz,Steins,"Crater, craters",Approved,"May 09, 2012"
15717,Topola,Mars,"Crater, craters",Approved,"Feb 16, 2018"
6060,Torbay,Mars,"Crater, craters",Approved,1988
6061,Tore,Rhea,"Crater, craters",Approved,1982
14487,Torleu,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
6062,Tormsdale Linea,Europa,"Linea, lineae",Approved,2003
6063,Tornarsuk,Callisto,"Crater, craters",Approved,1979
14521,Toro,Mars,"Crater, craters",Approved,"Nov 24, 2008"
6064,Torom,Rhea,"Crater, craters",Approved,1982
15061,Torquata,Vesta,"Crater, craters",Approved,"Nov 21, 2012"
6065,Torricelli,Moon,"Crater, craters",Approved,1935
13506,Torricelli A,Moon,Satellite Feature,Approved,2006
13507,Torricelli B,Moon,Satellite Feature,Approved,2006
13508,Torricelli C,Moon,Satellite Feature,Approved,2006
13509,Torricelli F,Moon,Satellite Feature,Approved,2006
13510,Torricelli G,Moon,Satellite Feature,Approved,2006
13511,Torricelli H,Moon,Satellite Feature,Approved,2006
13512,Torricelli J,Moon,Satellite Feature,Approved,2006
13513,Torricelli K,Moon,Satellite Feature,Approved,2006
13514,Torricelli L,Moon,Satellite Feature,Approved,2006
13515,Torricelli M,Moon,Satellite Feature,Approved,2006
13516,Torricelli N,Moon,Satellite Feature,Approved,2006
13517,Torricelli P,Moon,Satellite Feature,Approved,2006
13518,Torricelli R,Moon,Satellite Feature,Approved,2006
13519,Torricelli T,Moon,Satellite Feature,Approved,2006
6066,Torso,Mars,"Crater, craters",Approved,1976
14497,Tortelosa Montes,Iapetus,"Mons, montes",Approved,"Aug 05, 2008"
6067,Tortilla Flat,Moon,Astronaut-named features,Approved,1973
7016,Tortola Facula,Titan,"Facula, faculae",Approved,2006
6068,Torup,Mars,"Crater, craters",Approved,1991
6069,Toscanelli,Moon,"Crater, craters",Approved,1976
16058,Totak Lacus,Titan,"Lacus, lacūs",Approved,"Apr 14, 2022"
14998,Tourmaline,Steins,"Crater, craters",Approved,"May 09, 2012"
14855,Towada Lacus,Titan,"Lacus, lacūs",Approved,"Apr 07, 2011"
6070,Townley,Moon,"Crater, craters",Approved,1976
6071,Townsend Dorsum,Ida,"Dorsum, dorsa",Approved,1997
6072,Toyo uke Corona,Venus,"Corona, coronae",Approved,1994
6073,Tractus Albus,Mars,Albedo Feature,Approved,1958
6074,Tractus Catena,Mars,"Catena, catenae",Approved,1976
6075,Tractus Fossae,Mars,"Fossa, fossae",Approved,1988
6076,Tralles,Moon,"Crater, craters",Approved,1935
13520,Tralles A,Moon,Satellite Feature,Approved,2006
13521,Tralles B,Moon,Satellite Feature,Approved,2006
13522,Tralles C,Moon,Satellite Feature,Approved,2006
6077,Trap,Moon,Astronaut-named features,Approved,1973
15773,Travers,Mercury,"Crater, craters",Approved,"Oct 19, 2018"
6078,Trebia Valles,Mars,"Vallis, valles",Approved,1985
15284,Trevize Fretum,Titan,"Fretum, freta",Approved,"Jan 19, 2015"
15636,Trichonida Lacus,Titan,"Lacus, lacūs",Approved,"Aug 07, 2017"
6079,Tricrena,Mercury,Albedo Feature,Approved,1976
6080,Trident,Moon,Astronaut-named features,Approved,1973
6081,Triesnecker,Moon,"Crater, craters",Approved,1935
13523,Triesnecker D,Moon,Satellite Feature,Approved,2006
13524,Triesnecker E,Moon,Satellite Feature,Approved,2006
13525,Triesnecker F,Moon,Satellite Feature,Approved,2006
13526,Triesnecker G,Moon,Satellite Feature,Approved,2006
13527,Triesnecker H,Moon,Satellite Feature,Approved,2006
13528,Triesnecker J,Moon,Satellite Feature,Approved,2006
6082,Triglava Corona,Venus,"Corona, coronae",Approved,1997
6083,Trinacria,Mars,Albedo Feature,Approved,1958
6084,Trinculo,Miranda,"Crater, craters",Approved,1988
6085,Trinidad,Mars,"Crater, craters",Approved,1991
14404,Triolet,Mars,"Crater, craters",Approved,"Apr 16, 2008"
6086,Triplet,Moon,Astronaut-named features,Approved,1973
6087,Tristram,Mimas,"Crater, craters",Approved,1982
6088,Trivium Charontis,Mars,Albedo Feature,Approved,1958
6089,Troika,Mars,"Crater, craters",Approved,1976
15291,Trold Sinus,Titan,"Sinus, sinūs",Approved,"Jan 19, 2015"
6090,Trollope,Venus,"Crater, craters",Approved,1994
6091,Tros,Ganymede,"Crater, craters",Approved,1979
6092,Trotula Corona,Venus,"Corona, coronae",Approved,2003
6919,Trotula Patera,Venus,"Patera, paterae",Dropped,1985
6094,Trouvelot,Mars,"Crater, craters",Approved,1973
6093,Trouvelot,Moon,"Crater, craters",Approved,1935
13529,Trouvelot G,Moon,Satellite Feature,Approved,2006
13530,Trouvelot H,Moon,Satellite Feature,Approved,2006
6095,Troy,Mars,"Crater, craters",Approved,1976
6096,Trud,Mars,"Crater, craters",Approved,1976
16331,Truffaut,Mercury,"Crater, craters",Approved,"Aug 13, 2024"
6098,Trumpler,Mars,"Crater, craters",Approved,1973
6097,Trumpler,Moon,"Crater, craters",Approved,1970
13531,Trumpler V,Moon,Satellite Feature,Approved,2006
6099,Truth,Venus,"Crater, craters",Approved,1994
15026,Tryggvadottir,Mercury,"Crater, craters",Approved,"Aug 06, 2012"
6116,Ts ai Wen Chi,Mercury,"Crater, craters",Approved,1976
6100,Tsander  Zander,Moon,"Crater, craters",Approved,1970
13532,Tsander  Zander  B,Moon,Satellite Feature,Approved,2006
13533,Tsander  Zander  R,Moon,Satellite Feature,Approved,2006
13534,Tsander  Zander  S,Moon,Satellite Feature,Approved,2006
13535,Tsander  Zander  V,Moon,Satellite Feature,Approved,2006
6117,Ts an Nu Mons,Venus,"Mons, montes",Approved,1997
6118,Ts ao Chan,Mercury,"Crater, craters",Approved,1976
6101,Tsau,Mars,"Crater, craters",Approved,1979
6102,Tsects Chasma,Venus,"Chasma, chasmata",Approved,1997
6991,Tsegihi,Titan,Albedo Feature,Approved,2006
6103,Tseraskaya,Venus,"Crater, craters",Approved,1985
6104,Tseraskiy  Ceraski,Moon,"Crater, craters",Approved,1970
14127,Tseraskiy  Ceraski  K,Moon,Satellite Feature,Approved,2006
14128,Tseraskiy  Ceraski  P,Moon,Satellite Feature,Approved,2006
6105,Tsetsa,Venus,"Crater, craters",Approved,1997
6106,Tsiala,Venus,"Crater, craters",Approved,1994
15654,Tsiipiya Terra,Titan,"Terra, terrae",Approved,"Aug 24, 2017"
6107,Tsinger  Zinger,Moon,"Crater, craters",Approved,1970
13536,Tsinger  Zinger  W,Moon,Satellite Feature,Approved,2006
13537,Tsinger  Zinger  Y,Moon,Satellite Feature,Approved,2006
6108,Tsiolkovskiy,Moon,"Crater, craters",Approved,1961
13538,Tsiolkovskiy W,Moon,Satellite Feature,Approved,2006
13539,Tsiolkovskiy X,Moon,Satellite Feature,Approved,2006
15462,Tsomgo Lacus,Titan,"Lacus, lacūs",Approved,"Dec 27, 2015"
6109,Tsovinar Dorsa,Venus,"Dorsum, dorsa",Approved,1997
6110,Tsu Chung Chi,Moon,"Crater, craters",Approved,1961
13540,Tsu Chung Chi W,Moon,Satellite Feature,Approved,2006
6119,Tsui Goab Fluctus,Io,"Fluctus, fluctūs",Approved,2003
6120,Tsui Goab Tholus,Io,"Tholus, tholi",Approved,2003
14693,Tsuki Yomi,Rhea,"Crater, craters",Approved,"Apr 23, 2010"
6111,Tsukuba,Mars,"Crater, craters",Approved,1979
6112,Tsunghi Fluctus,Venus,"Fluctus, fluctūs",Approved,1997
6113,Tsurayuki,Mercury,"Crater, craters",Approved,1976
6114,Tsvetayeva,Venus,"Crater, craters",Approved,1985
6115,Tsyrma,Venus,"Crater, craters",Approved,1997
6975,Tuag,Europa,"Crater, craters",Approved,2006
6121,Tuapi,Mars,"Crater, craters",Approved,1988
6122,Tubman,Venus,"Crater, craters",Approved,1994
14888,Tuccia,Vesta,"Crater, craters",Approved,"Sep 30, 2011"
6123,Tucker,Moon,"Crater, craters",Approved,1979
6124,Tugaske,Mars,"Crater, craters",Approved,1991
7020,Tui Regio,Titan,"Regio, regiones",Approved,2006
6125,Tukwunag Dorsa,Venus,"Dorsum, dorsa",Approved,1997
6126,Tuli Mons,Venus,"Mons, montes",Approved,1997
14734,Tulpar,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
15948,Tumaco Sinus,Titan,"Sinus, sinūs",Approved,"Dec 14, 2020"
6127,Tumas Corona,Venus,"Corona, coronae",Approved,1994
6128,Tumul,Mars,"Crater, craters",Approved,1988
6177,Tunde,Venus,"Crater, craters",Approved,1985
6129,Tunehakwe Corona,Venus,"Corona, coronae",Approved,2000
6133,Tungla,Mars,"Crater, craters",Approved,1991
6130,Tung Yo Fluctus,Io,"Fluctus, fluctūs",Approved,1985
6131,Tung Yo Patera,Io,"Patera, paterae",Approved,1985
6132,Tung Yuan,Mercury,"Crater, craters",Approved,1979
15288,Tunu Sinus,Titan,"Sinus, sinūs",Approved,"Jan 19, 2015"
6134,Tuonela Planitia,Triton,"Planitia, planitiae",Approved,1991
6135,Tupan Patera,Io,"Patera, paterae",Approved,1997
15358,Tupile Labyrinthus,Titan,"Labyrinthus, labyrinthi",Approved,"Jul 20, 2015"
15418,Tupo,Ceres,"Crater, craters",Approved,"Oct 15, 2015"
6136,Tura,Mars,"Crater, craters",Approved,1976
6137,Turan Planum,Venus,"Planum, plana",Approved,2003
6138,Turbi,Mars,"Crater, craters",Approved,1976
6139,Tureshmat Corona,Venus,"Corona, coronae",Approved,1997
6140,Turgenev,Mercury,"Crater, craters",Approved,1979
14488,Turgis,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
6141,Turgmam Fluctus,Venus,"Fluctus, fluctūs",Approved,1997
14834,Turicum,Lutetia,"Crater, craters",Approved,"Apr 05, 2011"
6142,Turi Tholus,Venus,"Tholus, tholi",Approved,2000
6143,Turma,Mars,"Crater, craters",Approved,1988
15554,Turms Planitia,Mercury,"Planitia, planitiae",Approved,"Mar 14, 2017"
6144,Turner,Moon,"Crater, craters",Approved,1935
13541,Turner A,Moon,Satellite Feature,Approved,2006
13542,Turner B,Moon,Satellite Feature,Approved,2006
